ques_naire;user_id;propertyid;createtime;min-erittain-korkea-asuinalue-sopii-helsinkiin;kuinka-todennakoisesti-asut-alueella-viela-5-vuoden-kuluttua;min-mieluiten-ulkoilen-laajassa-metsassa-vaikka-se-olisi-vahan-kauempana-kotoa;tarkein;min-kiinnostavin-uusi-kulttuuri-syntyy-kohtaamisista-kaupungissa;min-haluan-tehda-paivittaiset-ostokseni-vahan-kerrallaan-lahella-kotia;min-jos-raideliikenteen-yhteyksia-parannetaan-kayttaisin-raideliikennetta-nykyista-enemman-seka-tyomatkoihini-etta-vapaa-ajalla;toiseksi-tarkein;jos-asut-muualla-kuin-helsingissa-missa-asu;min-esikaupungeissa-tehokkain-rakentaminen-kannattaisi-keskittaa-asemien-laheisyyteen;min-suurkaupunki-ja-sen-monet-mahdollisuudet-ovat-kiehtovia;kolmenneksi-tarkein;ika;missa-kaupunginosassa-asut;user-language;min-helsingin-keskustaan-johtavien-isojen-teiden-muuttaminen-puistokaduiksi-on-hyva-idea;min-koska-helsinki-kasvaa-pitaa-sita-tiiviistaa;elamantilanne-asumismuoto;min-autoilun-tarpeen-vahentamiseksi-olen-valmis-hyvaksymaan-tiiviimpaa-rakentamista-asuinalueellani;min-asuinalueeltani-loytyy-viela-paikkoja-joita-voisi-kayttaa-rakentamiseen
"mita-ajattelet-tulevaisuuden-k";"553";"2577";"2013-11-04T11:16";"33,89";"erittain-todennakoisesti";"70,4";"henkiloauto";"40,64";"73,97";"2,62";"joukkoliikenne"; ;"28,34";"14,45";"polkupyora";"30-39";"Laajasalo";"fi";"46,22";"30,72";"lapsiperhe";"28,73";"29,13"
"mita-ajattelet-tulevaisuuden-k";"554";"2583";"2013-11-04T11:16"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"555";"2606";"2013-11-04T11:18"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"556";"2613";"2013-11-04T11:18";"67,06";"erittain-todennakoisesti";"78,57";"henkiloauto"; ;"78,97"; ;"joukkoliikenne";"vantaalla"; ; ;"kavely";"40-49"; ;"fi"; ;"29,37";"pariskunta"; ;"63,89"
"mita-ajattelet-tulevaisuuden-k";"557";"2620";"2013-11-04T11:19";"0";"melko-epatodennakoisesti";"19,6";"joukkoliikenne";"100";"93,46";"0";"henkiloauto"; ;"0";"1,75";"kavely";"30-39";"Herttoniemi (Roihuvuori)";"fi";"100";"21,59";"lapsiperhe";"37,34";"29,13"
"mita-ajattelet-tulevaisuuden-k";"559";"2625";"2013-11-04T11:19";"24,6";"erittain-todennakoisesti";"82,14";"joukkoliikenne";"5,16";"19,84";"7,54";"kavely"; ;"4,76";"9,13";"polkupyora";"25-29";"Kruununhaka";"fi";"0";"11,9";"yhteiso";"0";"38,49"
"mita-ajattelet-tulevaisuuden-k";"561";"2648";"2013-11-04T11:20";"0";"melko-epatodennakoisesti";"100";"joukkoliikenne";"10,71";"0,79";"0";"joukkoliikenne"; ;"72,62";"0";"joukkoliikenne";"20-24";"Munkkiniemi (Kuusisaari, Lehtisaari, Munkkivuori, Niemenmäki, Talinranta)";"fi";"0";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"562";"2647";"2013-11-04T11:20";"16,83";"melko-todennakoisesti";"81,51";"polkupyora";"0";"0";"0";"joukkoliikenne"; ;"13,25";"0";"kavely";"25-29";"Munkkiniemi (Kuusisaari, Lehtisaari, Munkkivuori, Niemenmäki, Talinranta)";"fi";"13,25";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"564";"2654";"2013-11-04T11:20";"8,73";"erittain-todennakoisesti";"32,94";"joukkoliikenne";"23,81";"36,11";"17,46";"kavely"; ;"10,32";"23,02";"henkiloauto";"25-29";"Sörnäinen";"fi";"2,78";"13,1";"pariskunta";"26,59";"20,63"
"mita-ajattelet-tulevaisuuden-k";"565";"2656";"2013-11-04T11:20";"38,69";"melko-todennakoisesti";"37,5";"polkupyora";"22,02";"11,31";"0";"joukkoliikenne"; ;"17,66";"5,75";"henkiloauto";"25-29";"Lauttasaari";"fi";"38,29";"0";"yksin-asuva";"4,96";"25,6"
"mita-ajattelet-tulevaisuuden-k";"566";"2665";"2013-11-04T11:21"; ;"erittain-todennakoisesti"; ;"polkupyora"; ; ; ;"joukkoliikenne"; ; ; ;"kavely";"30-39";"Kamppi";"fi"; ; ;"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"567";"2671";"2013-11-04T11:21"; ;"melko-todennakoisesti"; ;"kavely"; ; ; ;"joukkoliikenne"; ; ; ;"henkiloauto";"50-59";"Länsisatama (Ruoholahti, Salmisaari, Lapinlahti, Jätkäsaari, Hernesaari)";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"568";"2683";"2013-11-04T11:22"; ;"erittain-todennakoisesti"; ;"joukkoliikenne"; ; ; ;"henkiloauto"; ; ; ;"polkupyora";"40-49";"Vuosaari";"en"; ; ;"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"569";"2691";"2013-11-04T11:22";"3,33";"erittain-todennakoisesti";"89,44";"joukkoliikenne";"27,94";"0";"100";"kavely"; ;"0";"31,11";"polkupyora";"60-69";"Toukola (Arabianranta)";"fi";"0";"45,38";"yhteiso";"85,48";"100"
"mita-ajattelet-tulevaisuuden-k";"571";"2715";"2013-11-04T11:23";"27,54";"erittain-todennakoisesti";"19,03";"kavely";"0";"30,02";"22,88";"joukkoliikenne"; ;"0";"0";"henkiloauto";"25-29";"Kallio";"fi";"0";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"572";"2721";"2013-11-04T11:24";"26,75";"erittain-todennakoisesti";"45,8";"joukkoliikenne";"6,51";"58,89";"14,84";"polkupyora";"vantaalla";"8,89";"11,67";"henkiloauto";"30-39";"Mellunkylä (Kontula,  Vesala, Mellunmäki, Kivikko, Kurkimäki)";"fi";"6,91";"37,86";"lapsiperhe";"20";"34,29"
"mita-ajattelet-tulevaisuuden-k";"573";"2723";"2013-11-04T11:24";"1,85";"erittain-epatodennakoisesti";"85,18";"joukkoliikenne";"3,43";"3,04";"1,45";"kavely";"ulkomailla";"0,65";"1,45";"polkupyora";"20-24";"Vallila";"en";"1,45";"0,65";"yksin-asuva";"2,24";"78,83"
"mita-ajattelet-tulevaisuuden-k";"574";"2728";"2013-11-04T11:24";"65,67";"erittain-todennakoisesti"; ;"joukkoliikenne";"0,2";"25,2";"10,52";"kavely"; ;"19,25";"0";"polkupyora";"40-49";"Käpylä";"fi";"0";"9,72";"lapsiperhe";"2,98";"28,77"
"mita-ajattelet-tulevaisuuden-k";"576";"2770";"2013-11-04T11:26"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"577";"2777";"2013-11-04T11:26"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"578";"2785";"2013-11-04T11:26"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"580";"2809";"2013-11-04T11:27";"0";"vaikea-sanoa";"90,28";"joukkoliikenne";"73,61";"88,29";"44,050000000000004";"henkiloauto";"muualla-uudenmaan-alueella";"29,76";"84,33";"kavely";"40-49";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"fi";"19,44";"80,36";"lapsiperhe";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"581";"2832";"2013-11-04T11:28";"16,03";"vaikea-sanoa";"23,69";"joukkoliikenne";"10,08";"15,64";"0";"kavely"; ;"10,88";"11,27";"polkupyora";"30-39";"Koskela";"fi";"35,48";"0";"pariskunta";"8,49";"0"
"mita-ajattelet-tulevaisuuden-k";"582";"2834";"2013-11-04T11:28";"0";"melko-todennakoisesti";"25,44";"joukkoliikenne";"22,38";"24,76";"0";"henkiloauto"; ;"0";"28,33";"kavely";"30-39";"Kallio";"fi";"82,06";"27,14";"yksin-asuva";"15,63";"59,37"
"mita-ajattelet-tulevaisuuden-k";"583";"2840";"2013-11-04T11:28";"0";"erittain-todennakoisesti";"96,99";"joukkoliikenne";"13,24";"20,8";"19,61";"polkupyora"; ;"32,3";"24,37";"kavely";"25-29";"Haaga";"fi";"1,43";"0";"yksin-asuva";"0,16";"0,6"
"mita-ajattelet-tulevaisuuden-k";"584";"2861";"2013-11-04T11:29"; ;"erittain-todennakoisesti"; ;"henkiloauto"; ; ; ;"kavely"; ; ; ;"joukkoliikenne";"60-69";"Tapaninkylä";"fi"; ; ;"pariskunta"; ; 
"mita-ajattelet-tulevaisuuden-k";"585";"2891";"2013-11-04T11:30";"0";"melko-todennakoisesti";"5,71";"joukkoliikenne";"21,59";"95";"0";"henkiloauto"; ;"6,11";"14,44";"kavely";"30-39";"Suutarila (Siltamäki, Tapulikaupunki, Töyrynummi)";"fi";"10,87";"0,56";"lapsiperhe";"9,68";"8,89"
"mita-ajattelet-tulevaisuuden-k";"587";"2898";"2013-11-04T11:30";"61,9";"vaikea-sanoa";"84,92";"joukkoliikenne";"30,95";"14,290000000000001";"26,19";"kavely"; ; ;"0"; ;"30-39";"Alppiharju";"fi";"27,78";"7,54";"yksin-asuva";"10,32";"31,35"
"mita-ajattelet-tulevaisuuden-k";"588";"2930";"2013-11-04T11:31";"2,15";"melko-todennakoisesti";"22,78";"joukkoliikenne";"0";"66,43";"0";"kavely"; ;"0";"0";"polkupyora";"40-49";"Koskela";"fi";"0";"0";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"589";"2951";"2013-11-04T11:32"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"590";"2960";"2013-11-04T11:32";"0";"erittain-epatodennakoisesti";"42,22";"joukkoliikenne";"40,63";"39,83";"57,29";"kavely"; ;"37,45";"18,580000000000002";"polkupyora";"20-24";"Pasila";"en";"28,93";"23,96";"yhteiso";"21,580000000000002";"38,64"
"mita-ajattelet-tulevaisuuden-k";"591";"2994";"2013-11-04T11:34"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"592";"3006";"2013-11-04T11:35"; ;"vaikea-sanoa"; ;"kavely"; ; ; ;"joukkoliikenne"; ; ; ;"polkupyora";"60-69";"Kamppi";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"593";"3009";"2013-11-04T11:35";"22,78";"melko-epatodennakoisesti";"6,99";"polkupyora";"85,96";"20,8";"90,34";"henkiloauto";"vantaalla";"64,54";"100";"kavely";"25-29"; ;"fi";"100";"92,22";"pariskunta";"18,35";"37,92"
"mita-ajattelet-tulevaisuuden-k";"594";"3041";"2013-11-04T11:36";"0";"melko-todennakoisesti";"100";"henkiloauto";"0";"100";"28,73";"joukkoliikenne"; ;"21,19";"0";"kavely";"30-39";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi";"100";"0";"lapsiperhe";"18,02";"72,38"
"mita-ajattelet-tulevaisuuden-k";"596";"3035";"2013-11-04T11:35"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"597";"3045";"2013-11-04T11:36"; ; ; ; ; ; ; ; ; ; ; ; ;"25-29"; ;"en"; ; ;"pariskunta"; ; 
"mita-ajattelet-tulevaisuuden-k";"598";"3057";"2013-11-04T11:37"; ;"melko-todennakoisesti";"90,48";"joukkoliikenne";"100";"48,02";"90,87";"kavely"; ;"27,78";"52,78"; ;"30-39";"Kruununhaka";"fi";"26,19";"91,27";"pariskunta";"80,95";"100"
"mita-ajattelet-tulevaisuuden-k";"601";"3080";"2013-11-04T11:38";"13,75";"erittain-todennakoisesti";"20,89";"kavely";"3,83";"10,18";"3,43";"polkupyora"; ;"2,64";"3,04";"joukkoliikenne";"30-39";"Ullanlinna";"fi";"0";"7,4";"lapsiperhe";"3,04";"14,540000000000001"
"mita-ajattelet-tulevaisuuden-k";"603";"3098";"2013-11-04T11:38"; ;"melko-todennakoisesti";"72,78";"joukkoliikenne"; ; ; ;"kavely"; ; ; ;"polkupyora";"25-29";"Kamppi";"en"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"604";"3146";"2013-11-04T11:41";"23,18";"erittain-todennakoisesti";"96,19";"henkiloauto"; ; ;"100";"kavely"; ; ;"17,62";"joukkoliikenne";"40-49";"Suurmetsä (Puistola, Heikinlaakso, Tattarisuo, Jakomäki, Alppikylä)";"fi";"86,27";"80,32";"lapsiperhe";"81,11";"99,37"
"mita-ajattelet-tulevaisuuden-k";"605";"3151";"2013-11-04T11:41";"80,5";"melko-todennakoisesti";"80,23";"henkiloauto";"10,36";"10,76";"0";"joukkoliikenne"; ;"19,81";"0";"kavely";"60-69";"Tapaninkylä";"fi";"0";"20,88";"pariskunta";"75,17";"60"
"mita-ajattelet-tulevaisuuden-k";"606";"3155";"2013-11-04T11:42"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"607";"3157";"2013-11-04T11:42";"0";"melko-epatodennakoisesti";"70,04";"henkiloauto";"30,36"; ;"29,17";"joukkoliikenne";"ulkomailla";"40,28"; ;"polkupyora";"30-39";"Kallio";"en";"62,5";"10,120000000000001";"pariskunta";"29,96";"49,800000000000004"
"mita-ajattelet-tulevaisuuden-k";"608";"3161";"2013-11-04T11:42";"20,4";"erittain-todennakoisesti";"82,3";"joukkoliikenne"; ;"0";"18,02";"polkupyora"; ;"82,3";"12,06";"kavely";"30-39";"Laajasalo";"fi";"0";"17,62";"pariskunta";"20,79";"83,89"
"mita-ajattelet-tulevaisuuden-k";"609";"3185";"2013-11-04T11:43";"0";"erittain-todennakoisesti";"21,23";"joukkoliikenne";"0";"19,21";"50,04";"kavely"; ;"0";"0";"polkupyora";"50-59";"Suutarila (Siltamäki, Tapulikaupunki, Töyrynummi)";"fi";"0";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"610";"3187";"2013-11-04T11:43";"31,35";"vaikea-sanoa";"0";"polkupyora";"43,65";"11,11";"22,62";"kavely";"ulkomailla";"37,7";"58,33";"henkiloauto";"20-24"; ;"en";"43,65";"81,75";"pariskunta";"75,79";"81,35000000000001"
"mita-ajattelet-tulevaisuuden-k";"612";"3195";"2013-11-04T11:44";"26,75";"erittain-todennakoisesti";"73,17";"polkupyora";"50,42";"70,79";"8,99";"joukkoliikenne"; ;"20,4";"11,27";"henkiloauto";"30-39";"Toukola (Arabianranta)";"en";"22,1";"6,01";"lapsiperhe";"26,75";"34,29"
"mita-ajattelet-tulevaisuuden-k";"613";"3196";"2013-11-04T11:44";"37,07";"erittain-todennakoisesti";"29,22";"joukkoliikenne";"58,89";"22,38";"32,09";"henkiloauto"; ;"35,48";"40,38";"polkupyora";"25-29";"Haaga";"fi";"32,3";"45,86";"pariskunta";"43,81";"60,88"
"mita-ajattelet-tulevaisuuden-k";"615";"3198";"2013-11-04T11:44";"0";"erittain-todennakoisesti";"23,17";"joukkoliikenne";"25,16";"100";"26,75";"henkiloauto";"espoossa";"0";"0";"polkupyora";"30-39"; ;"fi";"75,72";"20,46";"lapsiperhe";"26,75";"25,95"
"mita-ajattelet-tulevaisuuden-k";"616";"3200";"2013-11-04T11:45";"0";"melko-todennakoisesti";"80,5";"joukkoliikenne";"0";"30,72";"0";"henkiloauto"; ;"16,43";"0";"kavely";"30-39";"Herttoniemi (Roihuvuori)";"fi";"0";"0";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"617";"3219";"2013-11-04T11:46";"12,06";"melko-epatodennakoisesti";"35,87";"joukkoliikenne";"77,54";"0";"0";"polkupyora"; ;"66,83";"43,02";"henkiloauto";"30-39";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"en";"34,68";"27,54";"pariskunta";"32,3";"37,06"
"mita-ajattelet-tulevaisuuden-k";"618";"3220";"2013-11-04T11:46";"41,03";"melko-todennakoisesti";"35,08";"joukkoliikenne";"75,95";"27,94";"64,15";"polkupyora"; ;"63,26";"71,7";"henkiloauto";"30-39";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"fi";"56,91";"42,62";"yksin-asuva";"37,07";"39,84"
"mita-ajattelet-tulevaisuuden-k";"619";"3223";"2013-11-04T11:46"; ;"melko-todennakoisesti";"67,62";"joukkoliikenne"; ;"60,08"; ;"henkiloauto"; ; ; ;"polkupyora";"30-39";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi"; ;"50,56";"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"620";"3226";"2013-11-04T11:47"; ; ; ;"joukkoliikenne"; ; ; ;"joukkoliikenne"; ; ; ;"joukkoliikenne";"30-39"; ;"fi"; ; ;"muu"; ; 
"mita-ajattelet-tulevaisuuden-k";"622";"3246";"2013-11-04T11:48";"0";"vaikea-sanoa";"14,05";"joukkoliikenne";"0";"84,69";"31,91";"henkiloauto"; ;"11,67";"0";"kavely";"30-39";"Suurmetsä (Puistola, Heikinlaakso, Tattarisuo, Jakomäki, Alppikylä)";"fi";"9,69";"0";"lapsiperhe";"17,28";"33,89"
"mita-ajattelet-tulevaisuuden-k";"624";"3261";"2013-11-04T11:50";"69,6";"melko-todennakoisesti"; ;"kavely";"slider_default_value";"10,87";"96,98";"joukkoliikenne"; ; ;"30,71";"polkupyora";"30-39";"Kruununhaka";"fi";"3,73";"82,3";"lapsiperhe";"93,81";"97,38"
"mita-ajattelet-tulevaisuuden-k";"625";"3263";"2013-11-04T11:50"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"627";"3277";"2013-11-04T11:50";"0";"vaikea-sanoa";"83,53";"joukkoliikenne";"0";"35,910000000000004";"0";"henkiloauto"; ;"49,4";"0";"kavely";"20-24";"Mellunkylä (Kontula,  Vesala, Mellunmäki, Kivikko, Kurkimäki)";"fi";"100";"0";"yksin-asuva";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"628";"3291";"2013-11-04T11:51"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"629";"3300";"2013-11-04T11:52"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"630";"3324";"2013-11-04T11:53"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"631";"3326";"2013-11-04T11:53";"25,95";"vaikea-sanoa";"86,27";"kavely";"9,29";"8,49";"100";"joukkoliikenne";"";"23,17";"0";"henkiloauto";"40-49";"Taka-Töölö";"fi";"0";"7,3";"pariskunta";"17,62";"20,4"
"mita-ajattelet-tulevaisuuden-k";"632";"3338";"2013-11-04T11:54";"10,120000000000001";"erittain-todennakoisesti";"77,18";"henkiloauto"; ;"81,94"; ;"joukkoliikenne"; ; ; ;"polkupyora";"40-49";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi"; ; ;"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"633";"3347";"2013-11-04T11:54"; ; ; ; ; ; ; ; ; ; ; ; ;"40-49";"Kamppi";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"634";"3349";"2013-11-04T11:54";"0,4";"vaikea-sanoa";"73,81";"henkiloauto";"26,98";"42,46";"26,98";"joukkoliikenne"; ;"26,19";"8,73";"kavely";"40-49";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi";"71,03";"40,08";"yksin-asuva";"22,62";"43,65"
"mita-ajattelet-tulevaisuuden-k";"635";"3363";"2013-11-04T11:55"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"636";"3375";"2013-11-04T11:55";"23,41";"erittain-epatodennakoisesti";"1,98";"joukkoliikenne"; ;"96,83";"0,4";"henkiloauto";"vantaalla";"69,05";"28,17";"polkupyora"; ;"";"fi";"40,87";"98,02";"lapsiperhe"; ;"0"
"mita-ajattelet-tulevaisuuden-k";"637";"3385";"2013-11-04T11:56";"31,91";"melko-todennakoisesti";"39,84";"joukkoliikenne";"15,64";"7,46";"51,35";"kavely"; ;"27,54";"21,59";"polkupyora";"30-39";"Kallio";"fi";"2,54";"8,89";"yksin-asuva";"21,59";"82,3"
"mita-ajattelet-tulevaisuuden-k";"639";"3407";"2013-11-04T11:57";"30,32";"melko-todennakoisesti";"70";"polkupyora";"3,02";"7,27";"16,43";"kavely"; ;"10,48";"1,83";"joukkoliikenne";"30-39";"Alppiharju";"en";"6,91";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"640";"3417";"2013-11-04T11:57";"46,230000000000004";"erittain-todennakoisesti";"75,2";"joukkoliikenne";"27,18";"5,36";"2,18";"polkupyora"; ;"6,15";"29,96";"henkiloauto";"40-49";"Lauttasaari";"fi";"42,26";"15,67";"lapsiperhe";"28,37";"29,560000000000002"
"mita-ajattelet-tulevaisuuden-k";"641";"3453";"2013-11-04T12:00";"24,400000000000002";"melko-todennakoisesti";"69,64";"joukkoliikenne";"0";"23,21";"0";"kavely"; ;"34,33";"0";"polkupyora";"40-49";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"11,31";"24,01";"pariskunta";"25,6";"25,2"
"mita-ajattelet-tulevaisuuden-k";"642";"3460";"2013-11-04T12:01";"44,21";"erittain-todennakoisesti";"79,92";"kavely"; ;"32,3";"72,38";"joukkoliikenne"; ;"57,7";"25,16";"polkupyora";"30-39";"Vuosaari";"en";"0";"32,7";"lapsiperhe";"57,7";"71,99"
"mita-ajattelet-tulevaisuuden-k";"643";"3473";"2013-11-04T12:02"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"644";"3479";"2013-11-04T12:02";"64,49";"erittain-todennakoisesti";"97,42";"henkiloauto";"0";"10,120000000000001";"0";"joukkoliikenne"; ;"0";"0";"polkupyora";"40-49";"Vallila";"fi";"1";"75,2";"pariskunta";"20,84";"0"
"mita-ajattelet-tulevaisuuden-k";"646";"3496";"2013-11-04T12:05";"55,75";"melko-todennakoisesti";"68,45";"joukkoliikenne"; ;"7,74";"89,48";"kavely"; ;"40,28"; ;"polkupyora";"40-49";"Etu-Töölö";"fi";"49,01";"64,09";"pariskunta"; ;"100"
"mita-ajattelet-tulevaisuuden-k";"647";"3504";"2013-11-04T12:05"; ; ; ; ;"6,11";"4,92";"18,99"; ; ;"6,4";"12,68"; ; ; ;"fi";"6,93";"79,13"; ; ;"18,02"
"mita-ajattelet-tulevaisuuden-k";"648";"3510";"2013-11-04T12:06"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"649";"3515";"2013-11-04T12:06";"10,120000000000001";"erittain-todennakoisesti";"75,2";"joukkoliikenne";"1,3900000000000001";"62,1";"25,6";"polkupyora"; ;"13,290000000000001";"0";"kavely";"40-49";"Mellunkylä (Kontula,  Vesala, Mellunmäki, Kivikko, Kurkimäki)";"fi";"10,120000000000001";"80,36";"lapsiperhe";"3,77";"10,120000000000001"
"mita-ajattelet-tulevaisuuden-k";"650";"3534";"2013-11-04T12:09";"100";"erittain-todennakoisesti";"95,63";"kavely";"64,68";"2,7800000000000002";"20,830000000000002";"henkiloauto"; ;"21,830000000000002"; ;"joukkoliikenne";"30-39";"Ullanlinna";"en";"69,84"; ;"yksin-asuva";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"651";"3540";"2013-11-04T12:10"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"652";"3545";"2013-11-04T12:10";"89,44";"melko-todennakoisesti";"73,17";"joukkoliikenne";"37,46";"74,37";"10,48";"henkiloauto";"muualla-uudenmaan-alueella";"68,81";"37,86";"kavely";"60-69";"Munkkiniemi (Kuusisaari, Lehtisaari, Munkkivuori, Niemenmäki, Talinranta)";"fi"; ; ;"pariskunta";"38,67";"100"
"mita-ajattelet-tulevaisuuden-k";"653";"3557";"2013-11-04T12:11";"41,47";"erittain-epatodennakoisesti";"18,45";"joukkoliikenne";"89,48";"8,93";"61,31";"kavely"; ;"82,34";"19,25";"henkiloauto";"50-59";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"fi";"17,66";"86,31";"lapsiperhe";"14,09";"37,9"
"mita-ajattelet-tulevaisuuden-k";"654";"3570";"2013-11-04T12:13";"0";"erittain-todennakoisesti";"89,48";"henkiloauto";"0";"90,28";"8,13";"joukkoliikenne";"kauniaisissa";"0";"0";"kavely";"50-59";"Ultuna";"fi";"0";"0";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"655";"3575";"2013-11-04T12:13"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"656";"3576";"2013-11-04T12:13";"3,33";"erittain-epatodennakoisesti";"14,05";"joukkoliikenne";"7,4";"11,67";"11,67";"kavely"; ;"16,13";"7,8";"henkiloauto";"40-49";"Laajasalo";"fi";"6,61";"8,1";"yksin-asuva";"8,4";"23,97"
"mita-ajattelet-tulevaisuuden-k";"657";"3598";"2013-11-04T12:15"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"658";"3599";"2013-11-04T12:15"; ;"melko-todennakoisesti";"60,79";"polkupyora"; ;"15,63";"42,62";"joukkoliikenne"; ;"38,65";"42,22";"kavely";"30-39";"Kallio";"fi";"0"; ;"yksin-asuva";"28,2"; 
"mita-ajattelet-tulevaisuuden-k";"662";"3644";"2013-11-04T12:19";"91,07000000000001";"erittain-todennakoisesti";"91,47";"joukkoliikenne";"73,61";"5,75";"88,69";"kavely"; ;"19,25";"50,2";"kavely";"40-49";"Kamppi";"fi";"83,13";"91,07000000000001";"yksin-asuva";"47,42";"96,23"
"mita-ajattelet-tulevaisuuden-k";"663";"3648";"2013-11-04T12:19"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"664";"3666";"2013-11-04T12:21"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"665";"3669";"2013-11-04T12:21";"10,32";"melko-epatodennakoisesti";"60,32";"joukkoliikenne"; ;"8,93";"15,08";"polkupyora"; ;"26,19";"12,3";"kavely";"30-39";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"en";"0";"0";"pariskunta";"11,71";"5,56"
"mita-ajattelet-tulevaisuuden-k";"666";"3670";"2013-11-04T12:21"; ;"vaikea-sanoa";"71,12";"joukkoliikenne";"2,14";"6,42";"2,14";"polkupyora"; ;"81,82";"5,88";"kavely";"20-24";"Lauttasaari";"fi";"0";"13,37";"muu";"2,14";"22,46"
